exchange,stock_symbol,date,dividends
TEST,CHI,2003-07-16,0.15
TEST,CHI,2003-06-13,0.15
TEST,CHI,2003-05-19,0.125
TEST,CHI,2003-04-15,0.125
TEST,CHI,2003-03-14,0.125
TEST,CHI,2003-02-13,0.125
TEST,CHI,2002-12-27,0.14
TEST,CHI,2002-12-06,0.125
TEST,CHI,2002-11-12,0.125
TEST,CHI,2002-10-16,0.097
TEST,CHI,2002-09-13,0.097
TEST,CHI,2002-08-15,0.097
TEST,CMN,2010-01-13,0.05
TEST,COF,2010-02-10,0.05
TEST,COF,2009-11-06,0.05
TEST,COF,2009-08-07,0.05
TEST,COF,2009-05-07,0.05
TEST,COF,2009-02-06,0.375
TEST,COF,2008-11-06,0.375
TEST,COF,2008-08-07,0.375
TEST,COF,2008-05-08,0.375
TEST,COF,2008-02-07,0.375
TEST,COF,2007-11-07,0.027
TEST,COF,2007-08-08,0.027
TEST,COF,2007-05-08,0.027
TEST,COF,2007-02-08,0.027
TEST,COF,2006-11-08,0.027
TEST,COF,2006-08-08,0.027
TEST,COF,2006-05-08,0.027
TEST,COF,2006-02-08,0.027
TEST,COF,2005-11-08,0.027
TEST,COF,2005-08-08,0.027
TEST,COF,2005-05-06,0.027
TEST,COF,2005-02-08,0.027
TEST,COF,2004-11-09,0.028
TEST,COF,2004-08-06,0.028
TEST,COF,2004-05-06,0.028
TEST,COF,2004-02-06,0.028
TEST,COF,2003-11-05,0.028
TEST,COF,2003-08-06,0.027
TEST,COF,2003-05-06,0.027
TEST,COF,2003-02-06,0.027
TEST,COF,2002-11-06,0.028
TEST,COF,2002-08-06,0.027
TEST,COF,2002-05-06,0.027
TEST,COF,2002-02-06,0.027
TEST,COF,2001-11-05,0.027
TEST,COF,2001-08-06,0.027
TEST,COF,2001-05-07,0.027
TEST,COF,2001-02-06,0.027
TEST,COF,2000-11-06,0.027
TEST,COF,2000-08-07,0.027
TEST,COF,2000-05-08,0.027
TEST,COF,2000-02-07,0.027
TEST,COF,1999-11-16,0.027
TEST,COF,1999-08-10,0.028
TEST,COF,1999-05-11,0.02667
TEST,COF,1999-02-08,0.02667
TEST,COF,1998-11-10,0.02667
TEST,COF,1998-08-11,0.02667
TEST,COF,1998-05-05,0.02667
TEST,COF,1998-02-05,0.02667
TEST,COF,1997-10-31,0.02667
TEST,COF,1997-08-01,0.02667
TEST,COF,1997-05-02,0.02667
TEST,COF,1997-01-31,0.02667
TEST,COF,1996-11-01,0.02667
TEST,COF,1996-08-01,0.02667
TEST,COF,1996-04-26,0.02667
TEST,COF,1996-02-02,0.02667
TEST,COF,1995-11-03,0.02667
TEST,COF,1995-08-04,0.02667
TEST,COF,1995-05-04,0.02667
TEST,CRT,2010-01-27,0.231
TEST,CRT,2009-12-29,0.178
TEST,CRT,2009-11-25,0.195
TEST,CRT,2009-10-28,0.226
TEST,CRT,2009-09-28,0.194
TEST,CRT,2009-08-27,0.16
TEST,CRT,2009-07-29,0.107
TEST,CRT,2009-06-26,0.139
TEST,CRT,2009-05-27,0.125
TEST,CRT,2009-04-28,0.118
TEST,CRT,2009-03-27,0.118
TEST,CRT,2009-02-25,0.104
TEST,CRT,2009-01-28,0.223
TEST,CRT,2008-12-29,0.253
TEST,CRT,2008-11-25,0.394
TEST,CRT,2008-10-29,0.467
TEST,CRT,2008-09-26,0.554
TEST,CRT,2008-08-27,0.553
TEST,CRT,2008-07-29,0.412
TEST,CRT,2008-06-26,0.645
TEST,CRT,2008-05-28,0.426
TEST,CRT,2008-04-28,0.326
TEST,CRT,2008-03-27,0.319
TEST,CRT,2008-02-27,0.349
TEST,CRT,2008-01-29,0.46
TEST,CRT,2007-12-27,0.293
TEST,CRT,2007-11-28,0.283
TEST,CRT,2007-10-29,0.29
TEST,CRT,2007-09-26,0.249
TEST,CRT,2007-08-29,0.291
TEST,CRT,2007-07-27,0.291
TEST,CRT,2007-06-27,0.297
TEST,CRT,2007-05-29,0.289
TEST,CRT,2007-04-26,0.26
TEST,CRT,2007-03-28,0.268
TEST,CRT,2007-02-26,0.265
TEST,CRT,2007-01-29,0.225
TEST,CRT,2006-12-27,0.329
TEST,CRT,2006-11-28,0.57
TEST,CRT,2006-10-27,0.298
TEST,CRT,2006-09-27,0.37
TEST,CRT,2006-08-29,0.344
TEST,CRT,2006-07-27,0.31
TEST,CRT,2006-06-28,0.295
TEST,CRT,2006-05-26,0.245
TEST,CRT,2006-04-26,0.304
TEST,CRT,2006-03-29,0.4
TEST,CRT,2006-02-24,0.378
TEST,CRT,2006-01-27,0.397
TEST,CRT,2005-12-28,0.352
TEST,CRT,2005-11-28,0.285
TEST,CRT,2005-10-27,0.435
TEST,CRT,2005-09-28,0.346
TEST,CRT,2005-08-29,0.275
TEST,CRT,2005-07-27,0.219
TEST,CRT,2005-06-28,0.26
TEST,CRT,2005-05-26,0.257
TEST,CRT,2005-04-27,0.225
TEST,CRT,2005-03-29,0.229
TEST,CRT,2005-02-24,0.237
TEST,CRT,2005-01-27,0.258
TEST,CRT,2004-12-29,0.239
TEST,CRT,2004-11-26,0.249
TEST,CRT,2004-10-27,0.243
TEST,CRT,2004-09-28,0.252
TEST,CRT,2004-08-27,0.198
TEST,CRT,2004-07-28,0.205
TEST,CRT,2004-06-28,0.185
TEST,CRT,2004-05-26,0.198
TEST,CRT,2004-04-28,0.209
TEST,CRT,2004-03-29,0.172
TEST,CRT,2004-02-25,0.162
TEST,CRT,2004-01-28,0.173
TEST,CRT,2003-12-29,0.166
TEST,CRT,2003-11-25,0.173
TEST,CRT,2003-10-29,0.221
TEST,CRT,2003-09-26,0.188
TEST,CRT,2003-08-27,0.161
TEST,CRT,2003-07-29,0.161
TEST,CRT,2003-06-26,0.209
TEST,CRT,2003-05-28,0.197
TEST,CRT,2003-04-28,0.205
TEST,CRT,2003-03-27,0.176
TEST,CRT,2003-02-26,0.147
TEST,CRT,2003-01-29,0.109
TEST,CRT,2002-12-27,0.208
TEST,CRT,2002-11-26,0.139
TEST,CRT,2002-10-29,0.118
TEST,CRT,2002-09-26,0.133
TEST,CRT,2002-08-28,0.148
TEST,CRT,2002-07-29,0.134
TEST,CRT,2002-06-26,0.108
TEST,CRT,2002-05-29,0.079
TEST,CRT,2002-04-26,0.099
TEST,CRT,2002-03-26,0.079
TEST,CRT,2002-02-26,0.118
TEST,CRT,2002-01-29,0.105
TEST,CRT,2001-12-27,0.142
TEST,CRT,2001-11-28,0.151
TEST,CRT,2001-10-29,0.138
TEST,CRT,2001-09-26,0.147
TEST,CRT,2001-08-29,0.187
TEST,CRT,2001-07-27,0.232
TEST,CRT,2001-06-27,0.184
TEST,CRT,2001-05-29,0.212
TEST,CRT,2001-04-26,0.302
TEST,CRT,2001-03-28,0.276
TEST,CRT,2001-02-26,0.19
TEST,CRT,2001-01-29,0.209
TEST,CRT,2000-12-27,0.175
TEST,CRT,2000-11-28,0.2
TEST,CRT,2000-10-27,0.197
TEST,CRT,2000-09-27,0.213
TEST,CRT,2000-08-29,0.198
TEST,CRT,2000-07-27,0.146
TEST,CRT,2000-06-28,0.14
TEST,CRT,2000-05-26,0.142
TEST,CRT,2000-04-26,0.122
TEST,CRT,2000-03-29,0.119
TEST,CRT,2000-02-25,0.128
TEST,CRT,2000-01-27,0.137
TEST,CRT,1999-12-29,0.152
TEST,CRT,1999-11-26,0.131
TEST,CRT,1999-10-27,0.097
TEST,CRT,1999-09-28,0.091
TEST,CRT,1999-08-27,0.109
TEST,CRT,1999-07-28,0.079
TEST,CRT,1999-06-28,0.08
TEST,CRT,1999-05-26,0.079
TEST,CRT,1999-04-28,0.081
TEST,CRT,1999-03-29,0.084
TEST,CRT,1999-02-24,0.087
TEST,CRT,1999-01-27,0.096
TEST,CRT,1998-12-29,0.096
TEST,CRT,1998-11-25,0.08
TEST,CRT,1998-10-28,0.062
TEST,CRT,1998-09-28,0.08
TEST,CRT,1998-08-27,0.112
TEST,CRT,1998-07-29,0.079
TEST,CRT,1998-06-26,0.086
TEST,CRT,1998-05-27,0.076
TEST,CRT,1998-04-28,0.105
TEST,CRT,1998-03-27,0.395
TEST,CRT,1998-02-25,0.142
TEST,CRT,1998-01-28,0.146
TEST,CRT,1997-12-29,0.154
TEST,CRT,1997-11-25,0.111
TEST,CRT,1997-10-29,0.112
TEST,CRT,1997-09-26,0.094
TEST,CRT,1997-08-27,0.158
TEST,CRT,1997-07-29,0.11
TEST,CRT,1997-06-26,0.184
TEST,CRT,1997-05-28,0.153
TEST,CRT,1997-04-28,0.198
TEST,CRT,1997-03-26,0.133
TEST,CRT,1997-02-26,0.187
TEST,CRT,1997-01-29,0.133
TEST,CRT,1996-12-27,0.229
TEST,CRT,1996-11-26,0.142
TEST,CRT,1996-10-29,0.111
TEST,CRT,1996-09-26,0.088
TEST,CRT,1996-08-28,0.106
TEST,CRT,1996-07-29,0.092
TEST,CRT,1996-06-26,0.117
TEST,CRT,1996-05-29,0.095
TEST,CRT,1996-04-26,0.097
TEST,CRT,1996-03-27,0.083
TEST,CRT,1996-02-27,0.107
TEST,CRT,1996-01-29,0.076
TEST,CRT,1995-12-27,0.078
TEST,CRT,1995-11-28,0.065
TEST,CRT,1995-10-27,0.063
TEST,CRT,1995-09-27,0.075
TEST,CRT,1995-08-29,0.08
TEST,CRT,1995-07-27,0.051
TEST,CRT,1995-06-28,0.101
TEST,CRT,1995-05-24,0.073
TEST,CRT,1995-04-24,0.123
TEST,CRT,1995-03-27,0.078
TEST,CRT,1995-02-22,0.094
TEST,CRT,1995-01-25,0.08
TEST,CRT,1994-12-23,0.093
TEST,CRT,1994-11-23,0.741
TEST,CRT,1994-10-25,0.09
TEST,CRT,1994-09-26,0.109
TEST,CRT,1994-08-25,0.077
TEST,CRT,1994-07-25,0.09
TEST,CRT,1994-06-24,0.093
TEST,CRT,1994-05-24,0.097
TEST,CRT,1994-04-25,0.087
TEST,CRT,1994-03-25,0.1
TEST,CRT,1994-02-22,0.076
TEST,CRT,1994-01-25,0.091
TEST,CRT,1993-12-27,0.079
TEST,CRT,1993-11-23,0.091
TEST,CRT,1993-10-25,0.112
TEST,CRT,1993-09-24,0.094
TEST,CRT,1993-08-25,0.118
TEST,CRT,1993-07-26,0.126
TEST,CRT,1993-06-24,0.115
TEST,CRT,1993-05-24,0.108
TEST,CRT,1993-04-26,0.13
TEST,CRT,1993-03-25,0.089
TEST,CRT,1993-02-22,0.119
TEST,CRT,1993-01-25,0.119
TEST,CRT,1992-12-24,0.101
TEST,CRT,1992-11-23,0.133
TEST,CRT,1992-10-26,0.119
TEST,CRT,1992-09-24,0.13
TEST,CRT,1992-08-25,0.101
TEST,CRT,1992-07-27,0.11
TEST,CRT,1992-06-24,0.08
TEST,CRT,1992-05-22,0.073
TEST,CRT,1992-04-24,0.262
TEST,CRT,1992-03-25,0.02
TEST,CCL,2008-08-20,0.4
TEST,CCL,2008-05-21,0.4
TEST,CCL,2008-02-20,0.4
TEST,CCL,2007-11-20,0.4
TEST,CCL,2007-08-22,0.35
TEST,CCL,2007-05-16,0.35
TEST,CCL,2007-02-14,0.275
TEST,CCL,2006-11-15,0.275
TEST,CCL,2006-08-16,0.25
TEST,CCL,2006-05-17,0.25
TEST,CCL,2006-02-15,0.25
TEST,CCL,2005-11-16,0.25
TEST,CCL,2005-08-17,0.2
TEST,CCL,2005-05-18,0.2
TEST,CCL,2005-02-16,0.15
TEST,CCL,2004-11-17,0.15
TEST,CCL,2004-08-18,0.125
TEST,CCL,2004-05-19,0.125
TEST,CCL,2004-02-18,0.125
TEST,CCL,2003-11-19,0.125
TEST,CCL,2003-08-20,0.105
TEST,CCL,2003-05-21,0.105
TEST,CCL,2003-02-26,0.105
TEST,CCL,2002-11-26,0.105
TEST,CCL,2002-08-28,0.105
TEST,CCL,2002-05-29,0.105
TEST,CCL,2002-02-26,0.105
TEST,CCL,2001-11-28,0.105
TEST,CCL,2001-08-29,0.105
TEST,CCL,2001-05-29,0.105
TEST,CCL,2001-02-26,0.105
TEST,CCL,2000-11-28,0.105
TEST,CCL,2000-08-29,0.105
TEST,CCL,2000-05-26,0.105
TEST,CCL,2000-02-24,0.105
TEST,CCL,1999-11-26,0.105
TEST,CCL,1999-08-27,0.09
TEST,CCL,1999-05-26,0.09
TEST,CCL,1999-02-18,0.09
TEST,CCL,1998-11-25,0.09
TEST,CCL,1998-08-27,0.075
TEST,CCL,1998-05-27,0.075
TEST,CCL,1998-02-11,0.075
TEST,CCL,1997-11-25,0.075
TEST,CCL,1997-08-27,0.055
TEST,CCL,1997-05-28,0.055
TEST,CCL,1997-02-26,0.055
TEST,CCL,1996-11-25,0.055
TEST,CCL,1996-08-28,0.045
TEST,CCL,1996-05-29,0.045
TEST,CCL,1996-02-27,0.045
TEST,CCL,1995-11-28,0.045
TEST,CCL,1995-08-29,0.0375
TEST,CCL,1995-05-24,0.0375
TEST,CCL,1995-02-22,0.0375
TEST,CCL,1994-11-23,0.0375
TEST,CCL,1994-08-23,0.035
TEST,CCL,1994-05-24,0.035
TEST,CCL,1994-02-22,0.035
TEST,CCL,1993-11-23,0.035
TEST,CCL,1993-08-25,0.035
TEST,CCL,1993-05-24,0.035
TEST,CCL,1993-02-23,0.035
TEST,CCL,1992-11-23,0.035
TEST,CCL,1992-08-25,0.035
TEST,CCL,1992-05-26,0.035
TEST,CCL,1992-02-24,0.035
TEST,CCL,1991-11-22,0.0325
TEST,CCL,1991-08-26,0.03
TEST,CCL,1991-05-24,0.03
TEST,CCL,1991-02-22,0.03
TEST,CCL,1990-11-26,0.03
TEST,CCL,1990-08-27,0.03
TEST,CCL,1990-05-24,0.03
TEST,CCL,1990-02-22,0.03
TEST,CCL,1989-11-24,0.025
TEST,CCL,1989-08-25,0.025
TEST,CCL,1989-05-24,0.025
TEST,CCL,1989-02-22,0.025
TEST,CHA,2009-04-21,1.097
TEST,CHA,2008-04-24,1.091
TEST,CHA,2007-04-24,1.088
TEST,CHA,2006-04-18,0.967
TEST,CHA,2005-04-19,0.833
TEST,CHA,2004-03-30,0.834
TEST,CHA,2003-05-14,0.107
TEST,CLF,2010-02-11,0.088
TEST,CLF,2009-11-18,0.088
TEST,CLF,2009-08-12,0.04
TEST,CLF,2009-05-20,0.04
TEST,CLF,2009-02-12,0.088
TEST,CLF,2008-11-12,0.088
TEST,CLF,2008-08-13,0.088
TEST,CLF,2008-05-21,0.044
TEST,CLF,2008-02-13,0.0875
TEST,CLF,2007-11-20,0.0625
TEST,CLF,2007-08-13,0.0625
TEST,CLF,2007-05-16,0.0625
TEST,CLF,2007-02-13,0.0625
TEST,CLF,2006-11-21,0.0625
TEST,CLF,2006-08-11,0.0315
TEST,CLF,2006-05-17,0.0625
TEST,CLF,2006-02-13,0.05
TEST,CLF,2005-11-10,0.05
TEST,CLF,2005-08-10,0.05
TEST,CLF,2005-05-18,0.025
TEST,CLF,2005-02-16,0.025
TEST,CLF,2004-11-17,0.025
TEST,CLF,2001-11-20,0.0125
TEST,CLF,2001-08-14,0.0125
TEST,CLF,2001-05-16,0.0125
TEST,CLF,2001-02-09,0.0125
TEST,CLF,2000-11-21,0.04688
TEST,CLF,2000-08-10,0.04688
TEST,CLF,2000-05-17,0.04688
TEST,CLF,2000-02-14,0.04688
TEST,CLF,1999-11-17,0.04688
TEST,CLF,1999-08-11,0.04688
TEST,CLF,1999-05-18,0.04688
TEST,CLF,1999-02-12,0.04688
TEST,CLF,1998-11-18,0.04688
TEST,CLF,1998-08-11,0.04688
TEST,CLF,1998-05-20,0.04688
TEST,CLF,1998-02-13,0.04063
TEST,CLF,1997-11-19,0.04063
TEST,CLF,1997-08-08,0.04063
TEST,CLF,1997-05-21,0.04063
TEST,CLF,1997-02-18,0.04063
TEST,CLF,1996-12-10,0.04063
TEST,CLF,1996-08-16,0.04063
TEST,CLF,1996-05-23,0.04063
TEST,CLF,1996-02-14,0.04063
TEST,CLF,1995-12-08,0.04063
TEST,CLF,1995-08-16,0.04063
TEST,CLF,1995-05-17,0.04063
TEST,CLF,1995-02-13,0.04063
TEST,CLF,1994-12-06,0.04063
TEST,CLF,1994-08-15,0.0375
TEST,CLF,1994-02-14,0.0375
TEST,CLF,1993-12-07,0.0375
TEST,CLF,1993-08-16,0.0375
TEST,CLF,1993-07-14,0.33575
TEST,CLF,1993-05-19,0.0375
TEST,CLF,1993-02-16,0.0375
TEST,CLF,1992-12-08,0.0375
TEST,CLF,1992-08-17,0.0375
TEST,CLF,1992-05-18,0.0375
TEST,CLF,1992-02-18,0.03438
TEST,CLF,1991-12-09,0.03438
TEST,CLF,1991-08-16,0.03438
TEST,CLF,1991-05-20,0.03438
TEST,CLF,1991-02-19,0.525
TEST,CLF,1990-12-11,0.025
TEST,CLF,1990-08-17,0.025
TEST,CLF,1990-05-18,0.025
TEST,CLF,1990-02-20,0.025
TEST,CLF,1989-12-11,0.025
TEST,CLF,1989-08-21,0.025
TEST,CEG,2009-12-08,0.24
TEST,CEG,2009-09-08,0.24
TEST,CEG,2009-06-08,0.24
TEST,CEG,2009-03-06,0.24
TEST,CEG,2008-12-08,0.478
TEST,CEG,2008-09-08,0.478
TEST,CEG,2008-06-06,0.478
TEST,CEG,2008-03-06,0.478
TEST,CEG,2007-12-06,0.435
TEST,CEG,2007-09-06,0.435
TEST,CEG,2007-06-07,0.435
TEST,CEG,2007-03-08,0.435
TEST,CEG,2006-12-07,0.378
TEST,CEG,2006-09-07,0.378
TEST,CEG,2006-06-08,0.378
TEST,CEG,2006-03-08,0.378
TEST,CEG,2005-12-08,0.335
TEST,CEG,2005-09-08,0.335
TEST,CEG,2005-06-08,0.335
TEST,CEG,2005-03-08,0.335
TEST,CEG,2004-12-08,0.285
TEST,CEG,2004-09-08,0.285
TEST,CEG,2004-06-08,0.285
TEST,CEG,2004-03-08,0.285
TEST,CEG,2003-12-08,0.26
TEST,CEG,2003-09-08,0.26
TEST,CEG,2003-06-06,0.26
TEST,CEG,2003-03-06,0.26
TEST,CEG,2002-12-06,0.24
TEST,CEG,2002-09-06,0.24
TEST,CEG,2002-06-06,0.24
TEST,CEG,2002-03-07,0.24
TEST,CEG,2001-12-06,0.12
TEST,CEG,2001-09-06,0.12
TEST,CEG,2001-06-07,0.12
TEST,CEG,2001-03-08,0.12
TEST,CEG,2000-12-07,0.42
TEST,CEG,2000-09-07,0.42
TEST,CEG,2000-06-08,0.42
TEST,CEG,2000-03-08,0.42
TEST,CEG,1999-12-08,0.42
TEST,CEG,1999-09-08,0.42
TEST,CEG,1999-06-08,0.42
TEST,CEG,1999-03-08,0.42
TEST,CEG,1998-12-08,0.42
TEST,CEG,1998-09-08,0.42
TEST,CEG,1998-06-08,0.42
TEST,CEG,1998-03-06,0.41
TEST,CEG,1997-12-08,0.41
TEST,CEG,1997-09-08,0.41
TEST,CEG,1997-06-06,0.41
TEST,CEG,1997-03-06,0.4
TEST,CEG,1996-12-06,0.4
TEST,CEG,1996-09-06,0.4
TEST,CEG,1996-06-06,0.4
TEST,CEG,1996-03-07,0.39
TEST,CEG,1995-12-07,0.39
TEST,CEG,1995-09-07,0.39
TEST,CEG,1995-06-08,0.39
TEST,CEG,1995-03-06,0.38
TEST,CEG,1994-12-06,0.38
TEST,CEG,1994-09-06,0.38
TEST,CEG,1994-06-06,0.38
TEST,CEG,1994-03-04,0.37
TEST,CEG,1993-12-06,0.37
TEST,CEG,1993-09-03,0.37
TEST,CEG,1993-06-04,0.37
TEST,CEG,1993-03-04,0.36
TEST,CEG,1992-12-04,0.36
TEST,CEG,1992-09-03,0.36
TEST,CEG,1992-06-04,0.36
TEST,CEG,1992-03-04,0.35
TEST,CEG,1991-12-04,0.35
TEST,CEG,1991-09-04,0.35
TEST,CEG,1991-06-04,0.35
TEST,CEG,1991-03-05,0.35
TEST,CEG,1990-12-04,0.35
TEST,CEG,1990-09-04,0.35
TEST,CEG,1990-06-05,0.35
TEST,CEG,1990-03-06,0.35
TEST,CEG,1989-12-05,0.35
TEST,CEG,1989-09-05,0.35
TEST,CEG,1989-06-06,0.35
TEST,CEG,1989-03-06,0.33333
TEST,CEG,1988-12-06,0.33333
TEST,CEG,1988-09-06,0.33333
TEST,CEG,1988-06-06,0.33333
TEST,CEG,1988-03-04,0.31667
TEST,CEG,1987-12-04,0.31667
TEST,CEG,1987-09-08,0.31667
TEST,CEG,1987-06-04,0.31667
TEST,CEG,1987-03-04,0.3
TEST,CEG,1986-12-04,0.3
TEST,CEG,1986-09-04,0.3
TEST,CEG,1986-06-04,0.3
TEST,CEG,1986-03-04,0.28333
TEST,CEG,1985-12-04,0.28333
TEST,CEG,1985-09-09,0.28333
TEST,CEG,1985-06-04,0.28333
TEST,CEG,1985-03-05,0.26667
TEST,CEG,1984-12-04,0.26667
TEST,CSE,2009-12-14,0.01
TEST,CSE,2009-09-14,0.01
TEST,CSE,2009-06-12,0.01
TEST,CSE,2009-03-19,0.01
TEST,CSE,2008-12-29,0.05
TEST,CSE,2008-09-15,0.05
TEST,CSE,2008-06-12,0.6
TEST,CSE,2008-03-13,0.6
TEST,CSE,2007-12-13,0.6
TEST,CSE,2007-09-13,0.6
TEST,CSE,2007-06-13,0.6
TEST,CSE,2007-03-14,0.58
TEST,CSE,2006-12-13,0.55
TEST,CSE,2006-09-13,0.49
TEST,CSE,2006-06-08,0.49
TEST,CSE,2006-03-01,0.49
TEST,CSE,2005-11-21,2.5
TEST,COH,2009-12-03,0.075
TEST,COH,2009-09-03,0.075
TEST,COH,2009-06-04,0.075
TEST,CPB,2009-12-28,0.275
TEST,CPB,2009-10-01,0.25
TEST,CPB,2009-07-01,0.25
TEST,CPB,2009-04-02,0.25
TEST,CPB,2008-12-18,0.25
TEST,CPB,2008-10-02,0.25
TEST,CPB,2008-07-02,0.22
TEST,CPB,2008-04-03,0.22
TEST,CPB,2007-12-27,0.22
TEST,CPB,2007-10-04,0.22
TEST,CPB,2007-07-05,0.2
TEST,CPB,2007-04-04,0.2
TEST,CPB,2006-12-28,0.2
TEST,CPB,2006-10-04,0.2
TEST,CPB,2006-07-06,0.18
TEST,CPB,2006-04-06,0.18
TEST,CPB,2005-12-28,0.18
TEST,CPB,2005-10-05,0.18
TEST,CPB,2005-04-07,0.17
TEST,CPB,2004-12-30,0.17
TEST,CPB,2004-10-06,0.17
TEST,CPB,2004-07-08,0.158
TEST,CPB,2004-04-07,0.158
TEST,CPB,2003-12-30,0.158
TEST,CPB,2003-10-08,0.158
TEST,CPB,2003-07-02,0.158
TEST,CPB,2003-04-09,0.158
TEST,CPB,2002-12-31,0.158
TEST,CPB,2002-10-09,0.158
TEST,CPB,2002-07-02,0.158
TEST,CPB,2002-04-10,0.158
TEST,CPB,2002-01-02,0.158
TEST,CPB,2001-10-03,0.158
TEST,CPB,2001-07-03,0.225
TEST,CPB,2001-04-04,0.225
TEST,CPB,2001-01-03,0.225
TEST,CPB,2000-10-04,0.225
TEST,CPB,2000-07-05,0.225
TEST,CPB,2000-04-05,0.225
TEST,CPB,2000-01-05,0.225
TEST,CPB,1999-10-06,0.225
TEST,CPB,1999-07-07,0.226
TEST,CPB,1999-04-07,0.225
TEST,CPB,1999-01-06,0.225
TEST,CPB,1998-10-07,0.21
TEST,CPB,1998-07-08,0.21
TEST,CPB,1998-04-07,0.21
TEST,CPB,1998-03-31,2.531
TEST,CPB,1997-12-31,0.21
TEST,CPB,1997-10-08,0.192
TEST,CPB,1997-07-08,0.192
TEST,CPB,1997-04-08,0.192
TEST,CPB,1997-01-06,0.1925
TEST,CPB,1996-10-07,0.1725
TEST,CPB,1996-07-08,0.1725
TEST,CPB,1996-04-08,0.1725
TEST,CPB,1996-01-10,0.1725
TEST,CPB,1995-10-11,0.155
TEST,CPB,1995-07-05,0.155
TEST,CPB,1995-04-03,0.155
TEST,CPB,1994-12-30,0.155
TEST,CPB,1994-09-30,0.14
TEST,CPB,1994-06-30,0.14
TEST,CPB,1994-01-03,0.14
TEST,CPB,1993-10-01,0.125
TEST,CPB,1993-07-01,0.125
TEST,CPB,1993-04-02,0.125
TEST,CPB,1992-12-31,0.11
TEST,CPB,1992-10-01,0.0975
TEST,CPB,1992-07-01,0.0975
TEST,CPB,1992-04-02,0.0975
TEST,CPB,1992-01-03,0.0875
TEST,CPB,1991-10-03,0.0725
TEST,CPB,1991-07-03,0.0725
TEST,CPB,1991-04-04,0.0725
TEST,CPB,1991-01-03,0.0725
TEST,CPB,1990-10-03,0.0625
TEST,CPB,1990-07-03,0.0625
TEST,CPB,1990-04-03,0.0625
TEST,CPB,1990-01-03,0.0625
TEST,CPB,1989-10-03,0.0575
TEST,CPB,1989-06-30,0.0575
TEST,CPB,1989-04-04,0.0575
TEST,CPB,1988-12-29,0.0575
TEST,CPB,1988-09-28,0.0525
TEST,CPB,1988-06-28,0.0525
TEST,CPB,1988-03-29,0.0525
TEST,CPB,1987-12-31,0.0525
TEST,CPB,1987-09-30,0.045
TEST,CPB,1987-06-30,0.045
TEST,CPB,1987-04-01,0.045
TEST,CPB,1987-01-02,0.045
TEST,CPB,1986-10-01,0.04125
TEST,CPB,1986-07-01,0.04125
TEST,CPB,1986-04-02,0.04125
TEST,CPB,1986-01-03,0.04125
TEST,CPB,1985-10-02,0.039
TEST,CPB,1985-07-02,0.03906
TEST,CPT,2009-12-17,0.45
TEST,CPT,2009-09-28,0.45
TEST,CPT,2009-06-26,0.45
TEST,CPT,2009-03-27,0.7
TEST,CPT,2008-12-02,0.7
TEST,CPT,2008-09-26,0.7
TEST,CPT,2008-06-26,0.7
TEST,CPT,2008-03-27,0.7
TEST,CPT,2007-12-19,0.69
TEST,CPT,2007-09-26,0.69
TEST,CPT,2007-06-27,0.69
TEST,CPT,2007-03-28,0.69
TEST,CPT,2006-12-20,0.66
TEST,CPT,2006-09-27,0.66
TEST,CPT,2006-06-28,0.66
TEST,CPT,2006-03-29,0.66
TEST,CPT,2005-12-15,0.635
TEST,CPT,2005-09-28,0.635
TEST,CPT,2005-06-28,0.635
TEST,CPT,2005-03-01,0.416
TEST,CPT,2004-12-30,0.635
TEST,CPT,2004-09-28,0.635
TEST,CPT,2004-06-28,0.635
TEST,CPT,2004-03-29,0.635
TEST,CPT,2003-12-17,0.635
TEST,CPT,2003-09-26,0.635
TEST,CPT,2003-06-26,0.635
TEST,CPT,2003-03-27,0.635
TEST,CPT,2002-12-16,0.635
TEST,CPT,2002-09-26,0.635
TEST,CPT,2002-06-26,0.635
TEST,CPT,2002-03-26,0.635
TEST,CPT,2001-12-14,0.61
TEST,CPT,2001-09-26,0.61
TEST,CPT,2001-06-27,0.61
TEST,CPT,2001-03-28,0.61
TEST,CPT,2000-12-14,0.563
TEST,CPT,2000-09-27,0.563
TEST,CPT,2000-06-28,0.563
TEST,CPT,2000-03-29,0.563
TEST,CPT,1999-12-16,0.52
TEST,CPT,1999-09-28,0.52
TEST,CPT,1999-06-28,0.52
TEST,CPT,1999-03-29,0.52
TEST,CPT,1998-12-18,0.505
TEST,CPT,1998-09-28,0.505
TEST,CPT,1998-06-26,0.505
TEST,CPT,1998-03-27,0.505
TEST,CPT,1997-12-22,0.49
TEST,CPT,1997-09-26,0.49
TEST,CPT,1997-06-26,0.49
TEST,CPT,1997-03-26,0.49
TEST,CPT,1996-12-26,0.475
TEST,CPT,1996-09-26,0.475
TEST,CPT,1996-06-26,0.475
TEST,CPT,1996-03-27,0.475
TEST,CPT,1995-12-22,0.46
TEST,CPT,1995-09-27,0.46
TEST,CPT,1995-06-27,0.46
TEST,CPT,1995-03-23,0.46
TEST,CPT,1994-12-23,0.44
TEST,CPT,1994-09-23,0.44
TEST,CPT,1994-06-24,0.44
TEST,CPT,1994-03-25,0.44
TEST,CPT,1993-12-27,0.4
TEST,CPT,1993-10-07,0.28
TEST,CVS,2010-01-20,0.088
TEST,CVS,2009-10-20,0.076
